noe_barkhord_id,noe_barkhord,naqayes_moaser_rah_id,vaze_roshanaei_id,vaze_roshanaei,sharayet_sathe_rah_id,sharayet_sathe_rah,noe_shane_id,noe_shane,mavane_did_id,vaze_hava_id,vaze_hava,khatkeshi_id,khatkeshi,noe_tasadof,noe_tasadof_id
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
3,موتورسیکلت با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,2,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,2,4,صاف ,,ندارد,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
5,موتورسیکلت - واژگونی,9,4,شب بدون روشنایی کافی ,4,,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
11,وسیله نقلیه با دوچرخه,9,2,روز,4,,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,4,,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,4,,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
6,وسیله نقلیه - واژگونی,9,3,شب با روشنایی کافی ,4,,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
3,موتورسیکلت با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ندارد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,4,,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
16,موتورسیکلت با موتورسیکلت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,4,,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,2,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
11,وسیله نقلیه با دوچرخه,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,منقطع,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
9,وسیله نقلیه - خروج از جاده,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,4,,,شانه خاکی ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,11,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
0,موتورسیکلت با یک وسیله نقلیه,10,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
2,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
6,وسیله نقلیه - واژگونی,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,دوبل,جرحی,1
30,nan,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,8,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,4,شب بدون روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,2,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,11,2,روز,1,خشک و معمولی ,,شانه ندارد ,3,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,5,غروب ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
0,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,5,غروب ,4,درج نشده,,شانه آسفالته ,6,4,صاف ,,درج نشده,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,ممتد,جرحی,1
30,nan,9,2,روز,4,درج نشده,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,4,درج نشده,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,2,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,4,درج نشده,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,5,غروب ,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,4,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,4,شب بدون روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,4,درج نشده,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,5,غروب ,4,درج نشده,,شانه خاکی ,6,4,صاف ,,منقطع,جرحی,1
30,nan,4,2,روز,1,خشک و معمولی ,,شانه خاکی ,4,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,4,درج نشده,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,4,درج نشده,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,4,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,10,4,صاف ,,منقطع,خسارتی,0
30,nan,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
1,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,4,2,روز,2,مرطوب و خیس ,,شانه آسفالته ,4,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,7,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,2,4,صاف ,,منقطع,جرحی,1
30,nan,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1
30,nan,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,4,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,4,1,طلوع ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,ندارد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
30,nan,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,درج نشده,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0
30,nan,2,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1
30,nan,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ندارد,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1
30,nan,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1
